title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Easy On Me,Adele,,1,1,5,1,False,2021-11-20
Stay,The Kid LAROI & Justin Bieber,,1,2,18,2,False,2021-11-20
Industry Baby,Lil Nas X & Jack Harlow,,1,3,16,3,False,2021-11-20
Bad Habits,Ed Sheeran,,2,4,20,4,False,2021-11-20
Shivers,Ed Sheeran,,5,6,9,5,False,2021-11-20
One Right Now,Post Malone & The Weeknd,,6,0,1,6,True,2021-11-20
Fancy Like,Walker Hayes,,3,5,21,7,False,2021-11-20
Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),,8,0,1,8,True,2021-11-20
Need To Know,Doja Cat,,8,8,22,9,False,2021-11-20
Heat Waves,Glass Animals,,10,10,43,10,False,2021-11-20
Escape Plan,Travis Scott,,11,0,1,11,True,2021-11-20
Way 2 Sexy,Drake Featuring Future & Young Thug,,1,7,10,12,False,2021-11-20
No Love,Summer Walker & SZA,,13,0,1,13,True,2021-11-20
Cold Heart (PNAU Remix),Elton John & Dua Lipa,,14,14,10,14,False,2021-11-20
Good 4 U,Olivia Rodrigo,,1,9,26,15,False,2021-11-20
Essence,Wizkid Featuring Justin Bieber & Tems,,9,12,19,16,False,2021-11-20
Beggin',Maneskin,,13,13,20,17,False,2021-11-20
Levitating,Dua Lipa,,2,11,58,18,False,2021-11-20
You Right,Doja Cat & The Weeknd,,11,16,20,19,False,2021-11-20
Kiss Me More,Doja Cat Featuring SZA,,3,15,31,20,False,2021-11-20
If I Didn't Love You,Jason Aldean & Carrie Underwood,,15,18,16,21,False,2021-11-20
Save Your Tears,The Weeknd & Ariana Grande,,1,17,48,22,False,2021-11-20
Knife Talk,Drake Featuring 21 Savage & Project Pat,,4,22,10,23,False,2021-11-20
Chasing After You,Ryan Hurd With Maren Morris,,23,25,28,24,False,2021-11-20
Bitter,Summer Walker & Cardi B,,25,0,1,25,True,2021-11-20
Mafia,Travis Scott,,26,0,1,26,True,2021-11-20
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,21,21,9,27,False,2021-11-20
Girls Want Girls,Drake Featuring Lil Baby,,2,26,10,28,False,2021-11-20
Better Days,NEIKED X Mae Muller X Polo G,,29,29,4,29,False,2021-11-20
Buy Dirt,Jordan Davis Featuring Luke Bryan,,30,31,14,30,False,2021-11-20
Happier Than Ever,Billie Eilish,,11,28,15,31,False,2021-11-20
Love Nwantiti (Ah Ah Ah),CKay,,31,33,8,32,False,2021-11-20
Ex For A Reason,Summer Walker & JT,,33,0,2,33,False,2021-11-20
Traitor,Olivia Rodrigo,,9,20,25,34,False,2021-11-20
Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",,17,24,5,35,False,2021-11-20
Ghost,Justin Bieber,,32,35,7,36,False,2021-11-20
Pepas,Farruko,,25,30,16,37,False,2021-11-20
Thats What I Want,Lil Nas X,,10,32,8,38,False,2021-11-20
Cold As You,Luke Combs,,34,34,15,39,False,2021-11-20
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,36,36,13,40,False,2021-11-20
Throw It Away,Summer Walker,,41,0,1,41,True,2021-11-20
Montero (Call Me By Your Name),Lil Nas X,,1,27,33,42,False,2021-11-20
My Universe,Coldplay x BTS,,1,23,7,43,False,2021-11-20
Reciprocate,Summer Walker,,44,0,1,44,True,2021-11-20
Toxic,Summer Walker Featuring Lil Durk,,45,0,1,45,True,2021-11-20
