title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Stay,The Kid LAROI & Justin Bieber,,1,4,4,1,False,2021-08-14
Good 4 U,Olivia Rodrigo,,1,3,12,2,False,2021-08-14
Levitating,Dua Lipa,,2,5,44,3,False,2021-08-14
Butter,BTS,,1,1,11,4,False,2021-08-14
Bad Habits,Ed Sheeran,,5,7,6,5,False,2021-08-14
Kiss Me More,Doja Cat Featuring SZA,,3,6,17,6,False,2021-08-14
Industry Baby,Lil Nas X & Jack Harlow,,2,2,2,7,False,2021-08-14
Montero (Call Me By Your Name),Lil Nas X,,1,8,19,8,False,2021-08-14
Deja Vu,Olivia Rodrigo,,3,10,18,9,False,2021-08-14
Save Your Tears,The Weeknd & Ariana Grande,,1,11,34,10,False,2021-08-14
Happier Than Ever,Billie Eilish,,11,0,1,11,True,2021-08-14
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),,1,13,22,12,False,2021-08-14
Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,12,20,13,False,2021-08-14
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),,14,0,1,14,True,2021-08-14
Fancy Like,Walker Hayes,,14,14,7,15,False,2021-08-14
Blinding Lights,The Weeknd,,1,17,87,16,False,2021-08-14
Heartbreak Anniversary,Giveon,,16,18,25,17,False,2021-08-14
You Right,Doja Cat & The Weeknd,,11,19,6,18,False,2021-08-14
Rapstar,Polo G,,1,16,17,19,False,2021-08-14
Leave Before You Love Me,Marshmello X Jonas Brothers,,20,24,11,20,False,2021-08-14
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,,20,23,14,21,False,2021-08-14
Without You,The Kid LAROI,,8,20,35,22,False,2021-08-14
Forever After All,Luke Combs,,2,22,41,23,False,2021-08-14
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,32,10,24,False,2021-08-14
Glad You Exist,Dan + Shay,,25,31,26,25,False,2021-08-14
Lil Bit,Nelly & Florida Georgia Line,,23,25,20,26,False,2021-08-14
Permission To Dance,BTS,,1,9,4,27,False,2021-08-14
Astronaut In The Ocean,Masked Wolf,,6,21,25,28,False,2021-08-14
Late At Night,Roddy Ricch,,20,29,9,29,False,2021-08-14
Thot Shit,Megan Thee Stallion,,16,28,8,30,False,2021-08-14
Heat Waves,Glass Animals,,19,30,29,31,False,2021-08-14
Need To Know,Doja Cat,,32,37,8,32,False,2021-08-14
Telepatia,Kali Uchis,,25,35,24,33,False,2021-08-14
Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,,13,27,22,34,False,2021-08-14
Waves,Luke Bryan,,35,53,7,35,False,2021-08-14
Famous Friends,Chris Young + Kane Brown,,21,36,19,36,False,2021-08-14
Volvi,Aventura x Bad Bunny,,37,0,1,37,True,2021-08-14
Best Friend,Saweetie Featuring Doja Cat,,14,40,30,38,False,2021-08-14
Motley Crew,Post Malone,,13,33,4,39,False,2021-08-14
Single Saturday Night,Cole Swindell,,26,26,14,40,False,2021-08-14
Ain't Shit,Doja Cat,,24,34,6,41,False,2021-08-14
